,name_id,term,name,sex,party,partyGroup,areaName,onboardDate,leaveFlag,leaveDate,leaveReason,party_num,party_group_num,birth_date,age,place_of_birth,degree,incumbent,valid_votes,total_votes,electorate,pop,electorate_over_pop_pct,total_votes_over_electorate_pct,elected_over_cands_pct,vote,vote_over_total_votes_pct,vote_margin,vote_over_total_votes_pct_margin,constituency,tier,lnpopudensity,experience,defect_date,defect_period,president,vice_president
230,250,9,陳怡潔,2,親民黨,親民黨,全國不分區及僑居國外國民,2016-02-01,否,,,90,90,1979-09-09,36,臺北市,6,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
231,251,9,陳明文,1,民主進步黨,民主進步黨,嘉義縣第2選舉區,2016-02-01,否,,,16,16,1954-05-13,61,臺灣省,4,1,135833,141024,223450,271083,82.43,63.11,33.33,88538,65.18,45259,33.32000000000001,嘉義縣2,1,5.803024291992188,3,,,0,0
232,252,9,陳曼麗,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2016-02-01,否,,,16,16,1955-02-05,60,臺北市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
233,257,9,陳歐珀,1,民主進步黨,民主進步黨,宜蘭縣選舉區,2016-02-01,否,,,16,16,1962-10-12,53,臺灣省,5,1,224281,229244,357077,441410,80.89,64.2,12.5,120393,53.67,57026,25.42,宜蘭縣,1,7.031970977783203,1,,,0,0
234,259,9,陳玉珍,2,中國國民黨,中國國民黨,金門縣選舉區,2019-03-21,否,,,1,1,1973-10-29,45,金馬地區,5,2,24803,24968,117730,131568,89.48,18.98,16.67,7117,28.689999999999998,1097,4.42,金門縣,1,6.682597160339356,0,2019-08-14,2,0,0
235,261,9,陳瑩,2,民主進步黨,民主進步黨,平地原住民,2016-02-01,否,,,16,16,1972-11-15,43,臺灣省,5,2,,,,,,,,,,,,平地原住民,3,,2,,,0,0
236,267,9,陳素月,2,民主進步黨,民主進步黨,彰化縣第4選舉區,2016-02-01,否,,,16,16,1966-01-18,49,臺灣省,5,1,166885,171026,260906,327622,79.64,65.55,50.0,95518,57.23,24151,14.469999999999999,彰化縣4,1,7.304401397705078,1,,,0,0
237,268,9,陳賴素美,2,民主進步黨,民主進步黨,桃園市第2選舉區,2016-02-01,否,,,16,16,1964-01-10,52,臺灣省,4,2,178988,182056,271280,349758,77.56,67.11,16.67,89792,50.16,13319,7.439999999999998,桃園市2,1,6.87086296081543,0,,,0,0
238,269,9,陳超明,1,中國國民黨,中國國民黨,苗栗縣第1選舉區,2016-02-01,否,,,1,1,1951-12-17,64,臺灣省,4,1,133394,136215,207220,261102,79.36,65.73,20.0,56373,42.26,8536,6.399999999999999,苗栗縣1,1,6.301537990570068,2,,,0,0
239,271,9,陳雪生,1,中國國民黨,中國國民黨,連江縣選舉區,2016-02-01,否,,,1,1,1952-01-01,64,金馬地區,2,1,4300,4438,9921,12367,80.22,44.73,25.0,2927,68.06,2167,50.39,連江縣,1,6.348964214324951,1,,,0,0
240,272,9,陳靜敏,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2018-11-09,否,,,16,16,1966-05-02,49,臺北市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
241,273,9,顏寬恒,1,中國國民黨,中國國民黨,臺中市第2選舉區,2016-02-01,否,,,1,1,1977-09-14,38,臺中市,5,1,200399,203997,288136,370087,77.86,70.8,25.0,93495,46.65,5899,2.9399999999999977,臺中市2,1,7.767738342285156,1,,,0,0
242,275,9,顧立雄,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2016-02-01,是,2016-08-31,辭職,16,16,1958-10-31,57,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
243,276,9,馬文君,2,中國國民黨,中國國民黨,南投縣第1選舉區,2016-02-01,否,,,1,1,1965-12-01,50,臺灣省,5,1,116121,119006,188743,230505,81.88,63.05,50.0,63600,54.77,11079,9.550000000000004,南投縣1,1,5.707475662231445,2,,,0,0
244,278,9,高志鵬,1,民主進步黨,民主進步黨,新北市第3選舉區,2016-02-01,是,2018-12-26,依108年01月04日台立人字第1071402131號函，因案於107年12月26日經最高法院判決褫奪公權確定，並自判決確定之日起，註銷名籍。,16,16,1963-08-08,52,臺灣省,5,1,177028,180361,259224,317563,81.63,69.58,11.11,96557,54.54,33834,19.11,新北市3,1,9.977987289428713,4,,,0,0
245,279,9,高潞．以用．巴魕剌Kawlo．Iyun．Pacidal,2,時代力量,時代力量,全國不分區及僑居國外國民,2016-02-01,是,2019-09-04,喪失黨籍,267,267,1977-04-09,38,臺北市,4,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
246,281,9,高金素梅,2,無黨團結聯盟,親民黨,山地原住民,2016-02-01,否,,,106,90,1965-09-21,50,臺中市,2,1,,,,,,,,,,,,山地原住民,4,,4,,,0,0
247,286,9,黃偉哲,1,民主進步黨,民主進步黨,臺南市第2選舉區,2016-02-01,是,2018-12-25,辭職,16,16,1963-09-26,52,臺北市,5,1,191467,195828,298294,364580,81.82,65.65,20.0,146414,76.46,110672,57.8,臺南市2,1,6.254962921142578,3,,,0,0
248,288,9,黃國昌,1,時代力量,時代力量,新北市第12選舉區,2016-02-01,否,,,267,267,1973-08-19,42,新北市,6,2,156266,160121,251191,302727,82.98,63.74,25.0,80508,51.51,12190,7.799999999999997,新北市12,1,6.430235385894775,0,,,0,0
249,289,9,黃國書,1,民主進步黨,民主進步黨,臺中市第6選舉區,2016-02-01,否,,,16,16,1964-01-03,52,臺灣省,5,1,171732,174693,258303,329442,78.41,67.63,33.33,95725,55.74,26114,15.21,臺中市6,1,9.723369598388672,1,,,0,0
250,292,9,黃昭順,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2016-02-01,否,,,1,1,1953-08-22,62,臺灣省,5,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,7,,,0,0
251,294,9,黃秀芳,2,民主進步黨,民主進步黨,彰化縣第2選舉區,2016-02-01,否,,,16,16,1971-11-10,44,臺灣省,4,2,162471,165026,237921,302973,78.53,69.36,14.29,73227,45.07,8207,5.060000000000002,彰化縣2,1,7.518308639526367,0,,,0,0
252,1,10,伍麗華Saidhai‧Tahovecahe,2,民主進步黨,民主進步黨,山地原住民選舉區,2020-02-01,否,,,16,16,1969-08-12,50,高雄市,5,2,,,,,,,,,,,,山地原住民,4,,0,,,0,0
253,2,10,何志偉,1,民主進步黨,民主進步黨,臺北市第2選舉區,2020-02-01,否,,,16,16,1982-05-14,37,其他國家,5,1,196683,202135,265434,321161,82.65,76.15,16.67,123652,62.87,54985,27.96,臺北市2,1,8.361663895067101,1,,,0,0
254,3,10,何欣純,2,民主進步黨,民主進步黨,臺中市第7選舉區,2020-02-01,否,,,16,16,1973-12-18,46,臺中市,5,1,236237,240505,319162,400978,79.6,75.36,20.0,149538,63.3,69538,29.439999999999998,臺中市7,1,7.665355039486815,2,,,0,0
255,4,10,余天,1,民主進步黨,民主進步黨,新北市第3選舉區,2020-02-01,否,,,16,16,1948-03-01,71,臺灣省,2,1,196702,200102,262709,314369,83.57,76.17,14.29,90022,45.77,26190,13.32,新北市3,1,9.817843603826516,2,,,0,0
256,8,10,傅崐萁,1,中國國民黨,中國國民黨,花蓮縣選舉區,2020-02-01,否,,,1,1,1962-05-08,57,臺中市,5,2,139354,140751,197162,233092,84.59,71.39,16.67,64060,45.97,7575,5.439999999999998,花蓮縣,1,3.751854253275325,3,2021-11-19,2,0,0
257,9,10,劉世芳,2,民主進步黨,民主進步黨,高雄市第3選舉區,2020-02-01,否,,,16,16,1959-08-13,60,臺北市,5,1,233829,236787,304481,380660,79.99,77.77,9.09,102300,43.75,14635,6.259999999999998,高雄市3,1,8.81504636242941,2,,,0,0
258,10,10,劉建國,1,民主進步黨,民主進步黨,雲林縣第2選舉區,2020-02-01,否,,,16,16,1969-03-09,50,臺灣省,5,1,208493,211307,283554,344155,82.39,74.52,25.0,119468,57.3,37318,17.9,雲林縣2,1,6.1420804154151085,3,,,0,0
259,11,10,劉櫂豪,1,民主進步黨,民主進步黨,臺東縣選舉區,2020-02-01,否,,,16,16,1967-02-02,52,臺灣省,4,1,78161,79208,117051,138222,84.68,67.67,25.0,41493,53.09,8756,11.21,臺東縣,1,3.505557396986398,2,,,0,0
260,16,10,吳思瑤,2,民主進步黨,民主進步黨,臺北市第1選舉區,2020-02-01,否,,,16,16,1974-05-28,45,新北市,5,1,206924,210421,275438,337659,81.57,76.4,14.29,107850,52.12,24284,11.739999999999995,臺北市1,1,8.403672807736275,1,,,0,0
261,17,10,吳怡玎,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1979-11-13,40,高雄市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
262,19,10,吳斯懷,1,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1952-12-15,67,新北市,4,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
263,20,10,吳欣盈,2,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2022-11-02,否,,,350,350,1978-05-18,41,其他國家,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
264,23,10,吳玉琴,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1964-08-15,55,臺灣省,5,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
265,24,10,吳琪銘,1,民主進步黨,民主進步黨,新北市第10選舉區,2020-02-01,否,,,16,16,1963-02-24,56,臺灣省,5,1,206970,209881,282441,346775,81.45,74.31,20.0,92665,44.77,18979,9.170000000000002,新北市10,1,7.153020335543121,1,,,0,0
266,25,10,吳秉叡,1,民主進步黨,民主進步黨,新北市第4選舉區,2020-02-01,否,,,16,16,1966-10-07,53,臺灣省,5,1,216675,221934,293428,363644,80.69,75.63,11.11,119461,55.13,39006,18.0,新北市4,1,9.72433337429851,3,,,0,0
267,30,10,呂玉玲,2,中國國民黨,中國國民黨,桃園市第5選舉區,2020-02-01,否,,,1,1,1961-06-19,58,桃園市,5,1,201665,204668,271396,340977,79.59,75.41,20.0,94218,46.72,4589,2.280000000000001,桃園市5,1,7.699230807364331,2,,,0,0
268,33,10,周春米,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,是,2022-12-25,辭職,16,16,1966-11-01,53,臺灣省,4,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
269,36,10,孔文吉,1,中國國民黨,中國國民黨,山地原住民選舉區,2020-02-01,否,,,1,1,1957-10-18,62,臺灣省,6,1,,,,,,,,,,,,山地原住民,4,,4,,,0,0
270,41,10,廖國棟Sufin‧Siluko,1,中國國民黨,中國國民黨,平地原住民選舉區,2020-02-01,否,,,1,1,1955-01-08,64,臺灣省,4,1,,,,,,,,,,,,平地原住民,3,,5,,,0,0
271,42,10,廖婉汝,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1960-01-27,59,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,4,,,0,0
272,44,10,張其祿,1,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2020-02-01,否,,,350,350,1968-03-28,51,桃園市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
273,46,10,張宏陸,1,民主進步黨,民主進步黨,新北市第6選舉區,2020-02-01,否,,,16,16,1972-01-10,47,臺中市,5,1,162346,165231,216250,262823,82.28,76.41,25.0,88236,54.35,19058,11.740000000000002,新北市6,1,9.979607499310802,1,,,0,0
274,47,10,張廖萬堅,1,民主進步黨,民主進步黨,臺中市第4選舉區,2020-02-01,否,,,16,16,1965-02-09,54,臺中市,5,1,235542,238946,310726,400354,77.61,76.9,12.5,119886,50.9,23426,9.949999999999996,臺中市4,1,8.382580071078053,1,,,0,0
275,51,10,張育美,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1957-05-12,62,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
276,59,10,徐志榮,1,中國國民黨,中國國民黨,苗栗縣第2選舉區,2020-02-01,否,,,1,1,1955-07-31,64,臺灣省,2,1,168394,171742,231819,282613,82.03,74.08,16.67,91144,54.13,40515,24.060000000000002,苗栗縣2,1,5.1881676230470495,2,,,0,0
277,68,10,曾銘宗,1,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1959-01-22,60,臺灣省,6,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
278,76,10,李德維,1,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1969-09-01,50,臺中市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
279,80,10,李昆澤,1,民主進步黨,民主進步黨,高雄市第5選舉區,2020-02-01,否,,,16,16,1964-04-29,55,臺灣省,5,1,235795,238217,303844,365858,83.05,78.4,33.33,123239,52.27,31019,13.160000000000004,高雄市5,1,9.573102551048676,3,,,0,0
280,84,10,李貴敏,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1959-12-11,60,臺北市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
281,89,10,林俊憲,1,民主進步黨,民主進步黨,臺南市第5選舉區,2020-02-01,否,,,16,16,1965-03-07,54,臺南市,5,1,199519,202540,265703,320014,83.03,76.23,16.67,110547,55.41,43183,21.65,臺南市5,1,8.604454703786072,1,,,0,0
282,91,10,林奕華,2,中國國民黨,中國國民黨,臺北市第6選舉區,2020-02-01,是,2023-02-03,辭職,1,1,1968-10-21,51,臺中市,5,1,178931,182474,243908,306446,79.59,74.81,10.0,93785,52.41,18067,10.089999999999996,臺北市6,1,9.974447754226002,1,,,0,0
283,92,10,林宜瑾,2,民主進步黨,民主進步黨,臺南市第4選舉區,2020-02-01,否,,,16,16,1969-08-25,50,臺南市,5,2,191262,194479,254823,313893,81.18,76.32,16.67,113046,59.11,41994,21.96,臺南市4,1,7.43675868128047,0,,,0,0
284,93,10,林岱樺,2,民主進步黨,民主進步黨,高雄市第4選舉區,2020-02-01,否,,,16,16,1972-08-04,47,高雄市,5,1,196918,201637,261093,312361,83.59,77.23,20.0,118219,60.03,61445,31.200000000000003,高雄市4,1,7.372765210447883,5,,,0,0
285,95,10,林德福,1,中國國民黨,中國國民黨,新北市第9選舉區,2020-02-01,否,,,1,1,1953-10-23,66,新北市,2,1,180998,185201,241303,288725,83.58,76.75,16.67,102108,56.41,33902,18.729999999999997,新北市9,1,10.35649220184088,5,,,0,0
286,96,10,林思銘,1,中國國民黨,中國國民黨,新竹縣第2選舉區,2020-02-01,否,,,1,1,1966-03-16,53,臺灣省,4,2,161954,164684,215236,288588,74.58,76.51,14.29,58575,36.17,2500,1.5500000000000043,新竹縣2,1,6.036461813038713,0,,,0,0
287,97,10,林文瑞,1,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1959-09-15,60,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
288,99,10,林昶佐,1,無黨籍,0無,臺北市第5選舉區,2020-02-01,否,,,999,999,1976-02-01,43,臺北市,4,1,182245,185123,244748,300180,81.53,75.64,12.5,81853,44.91,5416,2.969999999999999,臺北市5,1,9.758976676805739,1,,,0,0
289,100,10,林楚茵,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1972-10-10,47,新北市,4,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
290,102,10,林淑芬,2,民主進步黨,民主進步黨,新北市第2選舉區,2020-02-01,否,,,16,16,1973-01-17,46,臺灣省,5,1,212592,216489,288592,355150,81.26,75.02,33.33,132591,62.37,54966,25.86,新北市2,1,8.7815585293232,4,,,0,0
291,105,10,林為洲,1,中國國民黨,中國國民黨,新竹縣第1選舉區,2020-02-01,否,,,1,1,1961-07-25,58,臺灣省,4,1,148545,152531,205119,252969,81.08,74.36,16.67,74087,49.88,19225,12.950000000000003,新竹縣1,1,5.414454604177079,2,,,0,0
292,108,10,林靜儀,2,民主進步黨,民主進步黨,臺中市第2選舉區,2022-01-17,否,,,16,16,1974-02-12,47,臺灣省,6,2,171251,172446,295985,365586,80.96,58.26,20.0,88752,51.83,7840,4.58,臺中市2,1,7.032500687638496,1,,,0,0
293,112,10,柯建銘,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1951-09-08,68,臺灣省,4,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,8,,,0,0
294,116,10,楊曜,1,民主進步黨,民主進步黨,澎湖縣選舉區,2020-02-01,否,,,16,16,1966-12-06,53,臺灣省,4,1,49722,51013,87287,104625,83.43,58.44,33.33,26737,53.77,4405,8.860000000000007,澎湖縣,1,6.533876043433159,2,,,0,0
295,118,10,楊瓊瓔,2,中國國民黨,中國國民黨,臺中市第3選舉區,2020-02-01,否,,,1,1,1964-10-19,55,臺中市,5,2,196996,199155,255442,319795,79.88,77.96,16.67,91182,46.29,969,0.5,臺中市3,1,7.42522676996923,5,,,0,0
296,122,10,江啟臣,1,中國國民黨,中國國民黨,臺中市第8選舉區,2020-02-01,否,,,1,1,1972-03-02,47,臺中市,6,1,160499,163059,211362,259694,81.39,77.15,25.0,94750,59.03,32279,20.11,臺中市8,1,5.103943471229908,2,,,0,0
297,124,10,江永昌,1,民主進步黨,民主進步黨,新北市第8選舉區,2020-02-01,否,,,16,16,1969-10-22,50,新北市,5,1,214055,218383,285606,340678,83.83,76.46,16.67,101068,47.22,5597,2.6199999999999974,新北市8,1,9.716877814621636,1,,,0,0
298,129,10,沈發惠,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1966-11-02,53,臺北市,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,1,,,0,0
299,130,10,洪孟楷,1,中國國民黨,中國國民黨,新北市第1選舉區,2020-02-01,否,,,1,1,1983-01-01,36,臺北市,5,2,257308,261586,355104,439454,80.81,73.66,12.5,119401,46.4,9239,3.5899999999999963,新北市1,1,7.0739897971231605,0,,,0,0
300,133,10,洪申翰,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1984-10-18,35,臺北市,1,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
301,136,10,游毓蘭,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1958-02-27,61,臺灣省,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
302,137,10,游錫堃,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1948-04-25,71,臺灣省,4,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,1,0
303,138,10,湯蕙禎,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1954-10-03,65,桃園市,4,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
304,139,10,溫玉霞,2,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1955-08-05,64,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
305,142,10,王婉諭,2,時代力量,時代力量,全國不分區及僑居國外國民,2020-02-01,否,,,267,267,1979-04-26,40,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
306,143,10,王定宇,1,民主進步黨,民主進步黨,臺南市第6選舉區,2020-02-01,否,,,16,16,1969-03-05,50,高雄市,6,1,197406,200784,256866,316027,81.28,78.17,20.0,116174,58.85,44037,22.310000000000002,臺南市6,1,7.004881989712859,1,,,0,0
307,148,10,王美惠,2,民主進步黨,民主進步黨,嘉義市選舉區,2020-02-01,否,,,16,16,1965-04-15,54,臺灣省,5,2,160019,162257,213240,266616,79.98,76.09,12.5,80333,50.2,27179,16.980000000000004,嘉義市,1,8.175328039130985,0,,,0,0
308,152,10,王鴻薇,2,中國國民黨,中國國民黨,臺北市第3選舉區,2023-01-16,否,,,1,1,1964-07-10,58,臺灣省,4,2,115800,116155,267965,350793,76.39,43.35,33.33,60519,52.26,5780,4.99,臺北市3,1,9.528751193083187,0,,,0,0
309,157,10,管碧玲,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,是,2023-01-31,辭職,16,16,1956-12-09,63,臺中市,6,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,4,,,0,0
310,161,10,羅明才,1,中國國民黨,中國國民黨,新北市第11選舉區,2020-02-01,否,,,1,1,1967-01-15,52,臺灣省,5,1,213668,218826,291485,341103,85.45,75.07,14.29,124714,58.37,50959,23.849999999999994,新北市11,1,5.927139336551424,6,,,0,0
311,163,10,羅美玲,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1969-05-01,50,其他國家,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
312,164,10,羅致政,1,民主進步黨,民主進步黨,新北市第7選舉區,2020-02-01,否,,,16,16,1964-11-17,55,臺灣省,6,1,176295,178750,233095,289365,80.55,76.69,14.29,82764,46.95,12105,6.8700000000000045,新北市7,1,9.780500939222078,1,,,0,0
313,165,10,翁重鈞,1,中國國民黨,中國國民黨,全國不分區及僑居國外國民,2020-02-01,否,,,1,1,1955-05-31,64,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,6,,,0,0
314,167,10,范雲,2,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1968-07-09,51,新北市,6,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
315,168,10,莊瑞雄,1,民主進步黨,民主進步黨,全國不分區及僑居國外國民,2020-02-01,否,,,16,16,1963-04-20,56,臺灣省,5,1,,,,,,,,,,,,全國不分區及僑居國外國民,2,,2,,,0,0
316,169,10,莊競程,1,民主進步黨,民主進步黨,臺中市第5選舉區,2020-02-01,否,,,16,16,1980-12-22,39,臺中市,6,2,257065,260998,343364,426477,80.51,76.01,11.11,114738,44.63,5272,2.0500000000000043,臺中市5,1,8.503207850849542,0,,,0,0
317,170,10,萬美玲,2,中國國民黨,中國國民黨,桃園市第4選舉區,2020-02-01,否,,,1,1,1969-09-25,50,臺北市,4,2,209271,213359,284490,363274,78.31,75.0,20.0,102763,49.11,5447,2.6099999999999994,桃園市4,1,9.294221855956884,0,,,0,0
318,173,10,蔡其昌,1,民主進步黨,民主進步黨,臺中市第1選舉區,2020-02-01,否,,,16,16,1969-04-16,50,臺中市,5,1,159512,163144,218024,272441,80.03,74.83,33.33,106376,66.69,59326,37.19,臺中市1,1,6.949501646138336,3,,,0,1
319,176,10,蔡壁如,2,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2020-02-01,是,2022-10-17,辭職,350,350,1964-03-11,55,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
320,177,10,蔡易餘,1,民主進步黨,民主進步黨,嘉義縣第1選舉區,2020-02-01,否,,,16,16,1981-03-14,38,臺灣省,4,1,140795,144971,199857,234770,85.13,72.54,25.0,81028,57.55,24772,17.589999999999996,嘉義縣1,1,5.942405596818797,1,,,0,0
321,180,10,蔡適應,1,民主進步黨,民主進步黨,基隆市選舉區,2020-02-01,否,,,16,16,1973-06-14,46,臺北市,5,1,220087,223470,303637,359472,84.47,73.6,25.0,104082,47.29,20393,9.259999999999998,基隆市,1,7.735044290811018,1,,,0,0
322,185,10,蔣萬安,1,中國國民黨,中國國民黨,臺北市第3選舉區,2020-02-01,是,2022-11-10,辭職,1,1,1978-12-26,41,臺北市,6,1,219262,220943,288875,350793,82.35,76.48,25.0,112784,51.44,13245,6.039999999999999,臺北市3,1,9.528751193083187,1,,,0,0
323,190,10,蘇巧慧,2,民主進步黨,民主進步黨,新北市第5選舉區,2020-02-01,否,,,16,16,1976-04-05,43,臺北市,5,1,186286,189073,251452,312761,80.4,75.19,33.33,106368,57.1,28449,15.270000000000003,新北市5,1,8.401652140632494,1,,,0,0
324,191,10,蘇治芬,2,民主進步黨,民主進步黨,雲林縣第1選舉區,2020-02-01,否,,,16,16,1953-07-10,66,臺灣省,5,1,187294,191812,278458,334864,83.16,68.88,25.0,94786,50.61,7924,4.229999999999997,雲林縣1,1,6.013348340607986,2,,,0,0
325,193,10,蘇震清,1,無黨籍,民主進步黨,屏東縣第2選舉區,2020-02-01,否,,,999,16,1965-02-02,54,臺灣省,5,1,229806,235491,317010,376185,84.27,74.29,11.11,107956,46.98,16788,7.309999999999995,屏東縣2,1,5.19750206130922,3,2021-02-26,2,0,0
326,195,10,許智傑,1,民主進步黨,民主進步黨,高雄市第7選舉區,2020-02-01,否,,,16,16,1966-01-05,53,臺灣省,5,1,225034,227805,290775,356624,81.54,78.34,14.29,114998,51.1,28871,12.829999999999998,高雄市7,1,9.293396688013233,2,,,0,0
327,197,10,許淑華,2,中國國民黨,中國國民黨,南投縣第2選舉區,2020-02-01,是,2022-12-25,辭職,1,1,1975-10-15,44,臺灣省,5,1,146032,148730,202828,241118,84.12,73.33,20.0,80067,54.83,20745,14.21,南投縣2,1,4.683426683953859,2,,,0,0
328,203,10,謝衣鳯,2,中國國民黨,中國國民黨,彰化縣第3選舉區,2020-02-01,否,,,1,1,1977-07-12,42,臺灣省,6,2,190410,194935,270719,328553,82.4,72.01,25.0,97396,51.15,14016,7.359999999999999,彰化縣3,1,6.564038866564937,0,,,0,0
329,205,10,費鴻泰,1,中國國民黨,中國國民黨,臺北市第7選舉區,2020-02-01,否,,,1,1,1954-07-07,65,臺北市,6,1,183843,186062,244536,297466,82.21,76.09,20.0,85082,46.28,6025,3.280000000000001,臺北市7,1,9.657285817849125,4,,,0,0
330,206,10,賴品妤,2,民主進步黨,民主進步黨,新北市第12選舉區,2020-02-01,否,,,16,16,1992-03-02,27,臺北市,4,2,186032,188616,259761,305117,85.13,72.61,14.29,84393,45.36,2780,1.490000000000002,新北市12,1,6.1181632751533614,0,,,0,0
331,208,10,賴士葆,1,中國國民黨,中國國民黨,臺北市第8選舉區,2020-02-01,否,,,1,1,1951-06-20,68,臺中市,6,1,192834,195754,254363,312392,81.42,76.96,11.11,96377,49.98,28907,14.989999999999995,臺北市8,1,8.925169809707409,5,,,0,0
332,209,10,賴惠員,2,民主進步黨,民主進步黨,臺南市第1選舉區,2020-02-01,否,,,16,16,1961-06-05,58,臺灣省,5,2,178550,182315,250801,295001,85.02,72.69,14.29,99344,55.64,30776,17.240000000000002,臺南市1,1,5.857647399373643,0,,,0,0
333,212,10,賴瑞隆,1,民主進步黨,民主進步黨,高雄市第8選舉區,2020-02-01,否,,,16,16,1973-11-15,46,臺灣省,5,1,233953,237088,305923,367673,83.21,77.5,25.0,135052,57.73,51904,22.189999999999998,高雄市8,1,8.440979311085945,1,,,0,0
334,213,10,賴香伶,2,台灣民眾黨,台灣民眾黨,全國不分區及僑居國外國民,2020-02-01,否,,,350,350,1968-01-05,51,臺灣省,5,2,,,,,,,,,,,,全國不分區及僑居國外國民,2,,0,,,0,0
335,214,10,趙天麟,1,民主進步黨,民主進步黨,高雄市第6選舉區,2020-02-01,否,,,16,16,1973-03-08,46,臺北市,5,1,241908,245539,317268,381412,83.18,77.39,10.0,128072,52.94,35735,14.769999999999996,高雄市6,1,9.3791003853306,2,,,0,0
